"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"TRT","Trio-Tech International","2.12","7042640","n/a","1984","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trt",
"TIV","Tri-Valley Corporation","0.178","12035470","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tiv",
"TCX","Tucows Inc.","0.9549","51066142.2","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tcx",
"TWO/WS","Two Harbors Investments Corp","0.24","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/two/ws",
"HTM","U.S. Geothermal Inc.","0.5599","47585901","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/htm",
"ULU","Uluru Inc.","0.44","2978360","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ulu",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","3.97","158772210","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uve",
"UPG","Universal Power Group Inc","2.05","10291000","n/a","2006","Consumer Non-Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/upg",
"UUU","Universal Security Instruments, Inc.","5.36","12574560","n/a","n/a","Consumer Non-Durables","Electronic Components","http://www.nasdaq.com/symbol/uuu",
"UQM","UQM TECHNOLOGIES INC","1.63","59547160","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/uqm",
"URG","Ur Energy Inc","1.14","117919320","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urg",
"URZ","Uranerz Energy Corporation","2.5","192567500","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/urz",
"UEC","Uranium Energy Corp.","3.89","293986750","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/uec",
"VTG","Vantage Drilling Company","1.35","392453100","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vtg",
"VSR","Versar, Inc.","2.8","27084400","n/a","1986","Consumer Services","Military/Government/Technical","http://www.nasdaq.com/symbol/vsr",
"VII","Vicon Industries, Inc.","3.54","15837960","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/vii",
"VHC","VirnetX Holding Corp","21.15","1068180750","n/a","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/vhc",
"VGZ","Vista Gold Corporation","3.51","250898310","n/a","n/a","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/vgz",
"VOG","Voyager Oil & Gas, Inc.","3.15","182221200","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/vog",
"VRNG","Vringo, Inc.","1.72","10713880","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/vrng",
"VRNG/WS","Vringo, Inc.","0.27","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/vrng/ws",
"WAC","Walter Investment Management Corp.","20.09","555588950","n/a","1991","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wac",
"WSO/B","Watsco, Inc.","72.5","337415000","n/a","n/a","Consumer Durables","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wso/b",
"EAD","Wells Fargo Advantage Income Opportunities Fund","10.57","731539130","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ead",
"ERC","Wells Fargo Advantage Multi-Sector Income Fund","15.55","653955250","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/erc",
"ERH","Wells Fargo Advantage Utilities and High Income Fund","11.98","108574740","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/erh",
"WGA","Wells-Gardner Electronics Corporation","2.25","26104500","n/a","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/wga",
"SBI","Western Asset Intermediate Muni Fund Inc","10.18","142978100","n/a","1992","n/a","n/a","http://www.nasdaq.com/symbol/sbi",
"WRN","Western Copper and Gold Corporation","1.78","165545340","n/a","1994","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/wrn",
"RVR","White River Capital, Inc.","22.4","79116800","n/a","1984","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/rvr",
"WSR","Whitestone REIT","12.78","112885740","n/a","2010","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/wsr",
"WYY","WidePoint Corporation","0.8","50344800","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/wyy",
"WMCO","Williams Controls, Inc.","11","80388000","n/a","1989","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/wmco",
"WEX","Winland Electronics, Inc.","0.777","2876454","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/wex",
"WTT","Wireless Telecom Group,  Inc.","1.2","29853600","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/wtt",
"WIS^","Wisconsin Power & Light Co.","103","10300000","n/a","n/a","Public Utilities","Power Generation","http://www.nasdaq.com/symbol/wis^",
"WZE","WIZZARD SOFTWARE CORPORATION","2.1","17022600","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/wze",
"XPO","XPO Logistics, Inc.","18.34","151653460","n/a","n/a","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/xpo",
"YMI","YM BioSciences, Inc.","2","233364000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/ymi",
"ZBB","ZBB Energy Corporation","0.7","28738500","n/a","2007","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/zbb",
